header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wederik 36,1422 MJ Uithoorn        ,https://www.funda.nl/en/koop/uithoorn/appartement-42689355-wederik-36/?navigateSource=resultlist,20220130_115812,"€ 389,000 kosten koper","€ 4,924    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 183 per month,"January 21, 2022",Under offer,Available in consultation,Penthouse (apartment),Resale property,1990,Flat roof covered with asphalt roofing,Living area79 m²Exterior space attached to the building29 m²External storage space4 m²,79 m²,29 m²,4 m²,250 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,"Outdoor awning, optical fibre, elevator, mechanical ventilation, flue and TV via cable",C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,Gas-fired,Full ownership,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Roof terrace present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
