header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kleine Houtstraat 86 a,2011 DR Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-88046278-kleine-houtstraat-86-a/?navigateSource=resultlist,20220127_235120,"€ 500,000 kosten koper","€ 6,250    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1898,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area80 m²Exterior space attached to the building9 m²,80 m²,9 m²,279 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,1st floor,"Skylight, passive ventilation system and TV via cable",D        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant HR-107 (gas-fired combination boiler from 2019, in ownership)",Full ownership,"Alongside a quiet road, sheltered location, in center and in residential district",Roof terrace present,"Public parking, parking garage and resident's parking permits",Yes,No,No,No,No,Yes,no
