header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Esveldstraat 255,3572 KM Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42681629-van-esveldstraat-255/?navigateSource=resultlist,20220131_161957,"€ 399,000 kosten koper","€ 4,433    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available immediately,€ 183.78 per month,Apartment with shared street entrance (apartment),Resale property,2001,Disabled access friendly and accessible for seniors,Flat roof,Living area90 m²Exterior space attached to the building8 m²External storage space3 m²,90 m²,8 m²,3 m²,262 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,Elevator and mechanical ventilation,A        What does this mean?,Completely insulated,District heating,District heating,Municipal long-term lease,Bought off for eternity,In residential district and unobstructed surrounding view,Balcony present,Built-in,Underground parking and parking place,Parking on private property,Yes,Yes,Yes (€ 183.78 per month),Yes,Yes,Yes,no
