header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Hoekstraat 41,2172 SG Sassenheim        ,https://www.funda.nl/en/koop/sassenheim/huis-42664616-hoekstraat-41/?navigateSource=resultlist,20220130_120717,"€ 395,000 kosten koper","€ 3,160    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1977,Gable roof covered with roof tiles,Living area125 m²External storage space6 m²,125 m²,6 m²,110 m²,431 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2008, in ownership)",110 m² (part of parcel),Full ownership,In residential district,Back garden,50 m² (10 meter deep and 5 meter broad),Located at the southeast accessible via the rear,Detached brick storage,Electricity,Public parking,no
