header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Singel 122 A,1015 AE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42581832-singel-122-a/?navigateSource=resultlist,20220130_191305,"€ 750,000 kosten koper","€ 8,333    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1756,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area90 m²Exterior space attached to the building20 m²,90 m²,20 m²,274 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,2 stories,3rd floor,"Mechanical ventilation, passive ventilation system and TV via cable",G        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired, in ownership",Full ownership,"On navigable waterway, alongside water, in center and unobstructed surrounding view",Sun terrace,"0,08 meter deep and 0,03 meter broad",Located at the southeast,Roof terrace present,Built-in,Electricity,Completely insulated,"Paid parking, public parking and resident's parking permits",Yes,No,No,No,No,Yes,no
