header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Garden,Sun terrace,Garden location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Johannes de Bekastraat 20 bis,3514 VM Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42517927-johannes-de-bekastraat-20-bis/?navigateSource=resultlist,20220131_161024,"€ 550,000 kosten koper","€ 5,000    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,Upstairs apartment (apartment),Resale property,1910,Combination roof covered with roof tiles,Living area110 m²Exterior space attached to the building11 m²,110 m²,11 m²,374 m³,6 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 showers,2 stories,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2010, in ownership)",Full ownership,Sun terrace,"6 m² (2,43 meter deep and 2,67 meter broad)",Located at the south,Roof terrace present and balcony present,Yes,No,No,No,No,Yes,no
