header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Breitnersingel 59,3055 BB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42683661-breitnersingel-59/?navigateSource=resultlist,20220130_130003,"€ 875,000 kosten koper","€ 6,481    The asking price per m² (€ 875,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Desirable residence/villa, double house",Resale property,1928,Gable roof covered with roof tiles,Living area135 m²Other space inside the building18 m²Exterior space attached to the building17 m²External storage space11 m²,135 m²,18 m²,17 m²,11 m²,250 m²,584 m³,8 rooms (6 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories and a loft,"Skylight, mechanical ventilation, passive ventilation system and TV via cable",G        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",250 m²,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Back garden and front garden,"105 m² (11 meter deep and 9,5 meter broad)",Located at the northeast,Balcony present,Detached wooden storage,Parking on private property and public parking,no
