header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Waardijnstraat 35,1383 CH Weesp        ,https://www.funda.nl/en/koop/weesp/huis-42676261-waardijnstraat-35/?navigateSource=resultlist,20220129_200647,"€ 595,000 kosten koper","€ 4,250    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1980,Gable roof covered with roof tiles,Living area140 m²Other space inside the building8 m²Exterior space attached to the building14 m²,140 m²,8 m²,14 m²,160 m²,489 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Sliding door,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler, in ownership)",160 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"45 m² (8,3 meter deep and 5,4 meter broad)",Located at the northeast,Attached brick storage,Electricity,Carport,Parking on private property and public parking,no
