header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Kanaalstraat 12,5757 RP Liessel        ,https://www.funda.nl/en/koop/liessel/huis-42533443-kanaalstraat-12/?navigateSource=resultlist,20220129_002821,"€ 395,000 kosten koper","€ 3,762    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1952,Gable roof covered with roof tiles,Living area105 m²Other space inside the building12 m²External storage space109 m²,105 m²,12 m²,109 m²,980 m²,405 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a loft,"Optical fibre, mechanical ventilation, passive ventilation system and rolldown shutters",F        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2012, in ownership)",980 m²,Full ownership,Surrounded by garden,Detached brick storage,Electricity,Not yet present but possible,Parking on private property,no
