header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Koninginnegracht 32,2514 AC Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42571550-koninginnegracht-32/?navigateSource=resultlist,20220131_214329,"€ 2,950,000 kosten koper","€ 5,026    The asking price per m² (€ 2,950,000) is calculated by dividing the asking price of the home by the living area (587 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Villa, row house",Resale property,1880,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Combination roof covered with asphalt roofing and roof tiles,Living area587 m²Other space inside the building46 m²Exterior space attached to the building25 m²External storage space15 m²,587 m²,46 m²,25 m²,15 m²,495 m²,"2,697 m³",12 rooms (9 bedrooms),4 bathrooms and 3 separate toilets,"Bath, 4 showers and 2 toilets","3 stories, a/an loft and a basement","Alarm installation, skylight, mechanical ventilation, flue and TV via cable",Not required,Roof insulation and double glazing,"CH boiler, fireplace and partial floor heating",CH boiler,"Nefit Topline (gas-fired combination boiler from 2008, in ownership)",495 m²,Full ownership,"Alongside park, in center and unobstructed surrounding view",Back garden,240 m² (20 meter deep and 12 meter broad),Located at the southwest accessible via the rear,Balcony present,Detached brick storage,Detached brick garage,4 cars,Paid parking and resident's parking permits,no
