header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eisenhowerlaan 230,3527 HK Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42570442-eisenhowerlaan-230/?navigateSource=resultlist,20220131_153353,"€ 289,000 kosten koper","€ 3,482    The asking price per m² (€ 289,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 151 per month,3 months,Under offer,Available in consultation,€ 151.00 per month,Apartment with shared street entrance (apartment),Resale property,1960-1970,Flat roof covered with asphalt roofing,Living area83 m²Other space inside the building1 m²Exterior space attached to the building9 m²External storage space8 m²,83 m²,1 m²,9 m²,8 m²,242 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,D        What does this mean?,Double glazing,Communal central heating,Electrical boiler (rental),Full ownership,In residential district,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 151.00 per month),Yes,Yes,Yes,no
