header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Type of garage,Capacity,Facilities.1,error
Schutterstraat 19,6443 VR Brunssum        ,https://www.funda.nl/en/koop/brunssum/huis-88039427-schutterstraat-19/?navigateSource=resultlist,20220129_103540,"€ 85,000 kosten koper","€ 1,000    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 85,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1920,Protected townscape or village view (permit needed for alterations) and renovation project,Combination roof covered with roof tiles,Bouwkundige keuring,Living area85 m²Other space inside the building29 m²External storage space19 m²,85 m²,29 m²,19 m²,205 m²,493 m³,9 rooms (3 bedrooms),1 separate toilet,"2 stories, a/an attic and a basement",TV via cable,D        What does this mean?,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler, in ownership)",205 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,60 m² (10 meter deep and 6 meter broad),Detached brick garage,1 car,Electricity,no
