header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Buitenvaert 37,5171 MN Kaatsheuvel        ,https://www.funda.nl/en/koop/kaatsheuvel/huis-42660998-buitenvaert-37/?navigateSource=resultlist,20220129_183520,"€ 349,000 kosten koper","€ 3,088    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1984,Gable roof covered with roof tiles,Living area113 m²External storage space45 m²,113 m²,45 m²,168 m²,394 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight and sliding door",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2005, in ownership)",168 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"50 m² (12,5 meter deep and 4 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Electricity and running water,Detached brick garage,1 car,Electricity,Public parking,no
