header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Dorpsweg 99 A,3082 LE Rotterdam        Oud Charlois,https://www.funda.nl/en/koop/rotterdam/appartement-42520357-dorpsweg-99-a/?navigateSource=resultlist,20220126_172358,18 november 2021,30 november 2021,12 dagen,no
