header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Magalhaensstraat 16 2,1057 RV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42695681-magalhaensstraat-16-2/?navigateSource=resultlist,20220130_222430,"€ 325,000 kosten koper","€ 6,915    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (47 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 169 per month,"January 28, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1929,Gable roof covered with asphalt roofing,Living area47 m²Exterior space attached to the building5 m²External storage space7 m²,47 m²,5 m²,7 m²,150 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,2nd floor,TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,"HR Intergas (gas-fired combination boiler from 2013, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 30-09-2078,Alongside a quiet road and in center,Balcony present,Paid parking,Yes,Yes,No,Yes,Yes,Yes,no
