header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Doys van der Doesstraat 15,2678 TV De Lier        ,https://www.funda.nl/en/koop/de-lier/huis-88951799-doys-van-der-doesstraat-15/?navigateSource=resultlist,20220128_024321,"€ 390,000 kosten koper","€ 3,679    The asking price per m² (€ 390,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,"Single-family home, corner house",106 m² residential surface area / 183 m² plot surface area,5 rooms (4 bedrooms),367 m³,D        What does this mean?,Resale property,1970,no
