header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,error
HOGE VRIJHEID Penthouse-Appartement (Bouwnr. 129),2521 CK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-41829510-hoge-vrijheid-penthouse-appartement-bouwnr-129/?navigateSource=resultlist,20220131_194412,"€ 634,200 vrij op naam","€ 7,047    The asking price per m² (€ 634,200) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Penthouse,New property,2022,Living area90 m²,90 m²,225 m³,2 rooms,2 stories,21st floor,A        What does this mean?,no
