header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Quellijnstraat 86 H,1072 XX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42671412-quellijnstraat-86-h/?navigateSource=resultlist,20220127_221118,"€ 1,250,000 kosten koper","€ 8,503    The asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 17, 2022",Available,Available in consultation,€ 150.00 per month,Double ground-floor apartment (apartment),Resale property,1879,Double occupancy possible,Living area147 m²External storage space9 m²,147 m²,9 m²,401 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",3 stories,1st floor,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,In center and unobstructed surrounding view,Back garden,"70 m² (0,14 meter deep and 0,05 meter broad)",Located at the south,Detached wooden storage,Resident's parking permits,Yes,No,Yes (€ 150.00 per month),Yes,No,Yes,no
