header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wolbrantskerkweg 185 -B,1069 CL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42653990-wolbrantskerkweg-185-b/?navigateSource=resultlist,20220130_203012,"€ 425,000 kosten koper","€ 4,722    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 148 per month,5 weeks,Sold under reservation,Available in consultation,€ 148.00 per month,Upstairs apartment (apartment),Resale property,2008,Flat roof covered with asphalt roofing,Living area90 m²Exterior space attached to the building8 m²External storage space12 m²,90 m²,8 m²,12 m²,300 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,4th floor,Passive ventilation system and TV via cable,Not available,Completely insulated,District heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-08-2058),Paid until 15-03-2058,In residential district,Balcony present,Underground parking,Public parking,Yes,Yes,Yes (€ 148.00 per month),Yes,Yes,Yes,no
