header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stationsstraat 22 A,6741 DH Lunteren        ,https://www.funda.nl/en/koop/lunteren/appartement-41345016-stationsstraat-22-a/?navigateSource=resultlist,20220129_003148,"€ 339,000 kosten koper","€ 5,136    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 350,000 kosten koper",6+ months,Sold under reservation,Available in consultation,€ 190.00 per month,Upstairs apartment (apartment),Resale property,1994,Partly furnished with carpets and curtains,Combination roof covered with roof tiles,Energie Prestatie Advies,Living area66 m²Exterior space attached to the building3 m²External storage space8 m²,66 m²,3 m²,8 m²,224 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,3 stories,2nd floor,C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit Smartline Basic (gas-fired combination boiler from 2008, in ownership)",Full ownership,In wooded surroundings and in center,Detached brick storage,Carport,Parking on private property,Yes,Yes,Yes (€ 190.00 per month),Yes,Yes,Yes,no
