header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Mauritshof 158,3481 VP Harmelen        ,https://www.funda.nl/en/koop/harmelen/huis-88028528-mauritshof-158/?navigateSource=resultlist,20220128_083209,"€ 375,000 kosten koper","€ 3,151    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1971,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area119 m²Other space inside the building4 m²External storage space3 m²,119 m²,4 m²,3 m²,166 m²,417 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Optical fibre, passive ventilation system and TV via cable",C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2007, in ownership)",166 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"58 m² (11,5 meter deep and 5 meter broad)",Located at the east accessible via the rear,Attached brick storage,Electricity,Public parking,no
