header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,error
Achter de Tuinen 6,8723 BV Koudum        ,https://www.funda.nl/en/koop/koudum/huis-42677919-achter-de-tuinen-6/?navigateSource=resultlist,20220130_132446,"€ 390,000 kosten koper","€ 2,617    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 390,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1979,Gable roof covered with asphalt roofing and roof tiles,Living area149 m²Other space inside the building26 m²Exterior space attached to the building2 m²,149 m²,26 m²,2 m²,508 m²,658 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,2 showers and 2 toilets,2 stories and a attic,"Optical fibre, passive ventilation system and TV via cable",C        What does this mean?,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2016, in ownership)",508 m²,Full ownership,Alongside a quiet road,Surrounded by garden,Attached brick garage,1 car,Electrical door and electricity,no
