header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Kreeksehaven 61,3077 AG Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-88892185-kreeksehaven-61/?navigateSource=resultlist,20220125_220152,"€ 985,000 vrij op naam","€ 3,444    The asking price per m² (€ 985,000) is calculated by dividing the asking price of the home by the living area (286 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 1,000,000 vrij op naam",4 months,Available,Available in consultation,"Villa, detached residential property (residential property on water)",Resale property,1994,Living area286 m²Exterior space attached to the building162 m²External storage space14 m²,286 m²,162 m²,14 m²,520 m²,"1,054 m³",7 rooms (4 bedrooms),3 bathrooms and 2 separate toilets,"Bath, 3 showers and 2 toilets","2 stories, a/an attic and a basement","Air conditioning, jacuzzi, mechanical ventilation and sliding door",B        What does this mean?,Double glazing and insulated walls,CH boiler and partial floor heating,"CH boiler, electrical boiler and gas water heater",2013,520 m²,Full ownership,"On navigable waterway, alongside water, sheltered location and unobstructed surrounding view",Surrounded by garden,Detached wooden storage,Public parking,no
