header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
De Hooivork 30,6846 KP Arnhem        ,https://www.funda.nl/en/koop/arnhem/huis-88036025-de-hooivork-30/?navigateSource=resultlist,20220129_101902,"€ 369,000 kosten koper","€ 3,653    The asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,2007,Flat roof,Living area101 m²Other space inside the building6 m²External storage space7 m²,101 m²,6 m²,7 m²,131 m²,411 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a loft,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,District heating,Central facility and district heating,131 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,55 m² (11 meter deep and 5 meter broad),Located at the north,Detached wooden storage,Electricity,Public parking,no
