header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Zilverschoon 28,5803 MA Venray        ,https://www.funda.nl/en/koop/venray/huis-42655667-zilverschoon-28/?navigateSource=resultlist,20220129_180617,"€ 429,000 kosten koper","€ 3,201    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 429,000) is calculated by dividing the asking price of the home by the living area (134 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1994,Gable roof covered with roof tiles,Living area134 m²Other space inside the building24 m²External storage space10 m²,134 m²,24 m²,10 m²,445 m²,537 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Sauna, bath, shower and toilet",2 stories and a attic,"Alarm installation, mechanical ventilation, rolldown shutters, sauna and solar panels",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Vaillant cv-ketel (gas-fired combination boiler from 2018, in ownership)",445 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",128 m² (16 meter deep and 8 meter broad),Located at the west,Balcony present,Detached wooden storage,Built-in,1 car,Electricity and running water,Parking on private property and public parking,no
