header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Varenstraat 79,3765 WK Soest        ,https://www.funda.nl/en/koop/soest/huis-42655032-varenstraat-79/?navigateSource=resultlist,20220128_232226,"€ 385,000 kosten koper","€ 3,080    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house (drive-in residential property)",Resale property,1970,Flat roof covered with asphalt roofing,Living area125 m²Other space inside the building13 m²Exterior space attached to the building24 m²,125 m²,13 m²,24 m²,131 m²,446 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Optical fibre and TV via cable,C        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2008, in ownership)",131 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"55 m² (0,11 meter deep and 0,05 meter broad)",Located at the southeast accessible via the rear,Balcony present,Built-in,1 car,Electricity,Parking on private property and public parking,no
