header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Belle van Zuylenlaan 2,1183 EH Amstelveen        ,https://www.funda.nl/en/koop/amstelveen/huis-42687165-belle-van-zuylenlaan-2/?navigateSource=resultlist,20220128_050844,"€ 575,000 kosten koper","€ 4,078    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (141 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Under offer,Available immediately,"Single-family home, corner house",Resale property,1967,Gable roof covered with roof tiles,Living area141 m²Exterior space attached to the building10 m²External storage space8 m²,141 m²,10 m²,8 m²,160 m²,459 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Passive ventilation system, sliding door and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Gas-fired combination boiler from 2015, in ownership",160 m²,Full ownership,In residential district,Back garden and front garden,"55 m² (8,8 meter deep and 6,2 meter broad)",Roof terrace present,Detached brick storage,Electricity,Public parking,no
