header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Poelenburg 413,1504 NV Zaandam        ,https://www.funda.nl/en/koop/zaandam/appartement-42685167-poelenburg-413/?navigateSource=resultlist,20220127_220150,"€ 199,000 kosten koper","€ 3,902    The asking price per m² (€ 199,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 52 per month,"January 18, 2022",Available,Available in consultation,€ 52.00 per month,Ground-floor apartment (open shared street entrancet),Resale property,1960,Flat roof covered with asphalt roofing,Living area51 m²,51 m²,170 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2015, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,18 m² (3 meter deep and 6 meter broad),Located at the west,Public parking,Yes,Yes,Yes (€ 52.00 per month),Yes,Yes,Yes,no
