header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ten Katestraat 63 II,1053 BZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42545005-ten-katestraat-63-ii/?navigateSource=resultlist,20220131_000342,"€ 350,000 kosten koper","€ 7,778    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (45 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 153.55 per month,Upstairs apartment (apartment),Resale property,Before 1906,Living area45 m²Exterior space attached to the building3 m²,45 m²,3 m²,151 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,3rd floor,"Mechanical ventilation, passive ventilation system and TV via cable",A            0.97What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 16-02-2065,In residential district,Balcony present,Yes,Yes,Yes (€ 153.55 per month),Yes,Yes,Yes,no
