header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
1e Brandenburgerweg 49 A,3721 MC Bilthoven        ,https://www.funda.nl/en/koop/bilthoven/huis-42677204-1e-brandenburgerweg-49-a/?navigateSource=resultlist,20220129_104852,"€ 648,000 kosten koper","€ 5,400    The asking price per m² (€ 648,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1933,Gable roof covered with roof tiles,Living area120 m²Exterior space attached to the building3 m²External storage space6 m²,120 m²,3 m²,6 m²,223 m²,421 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Outdoor awning,C        What does this mean?,"Roof insulation, partly double glazed and floor insulation",CH boiler and fireplace,CH boiler,"Gas-fired combination boiler from 2008, in ownership",223 m²,Full ownership,In residential district,Back garden and front garden,"116 m² (21 meter deep and 5,5 meter broad)",Located at the northwest accessible via the rear,Balcony present,Detached brick storage,Detached brick garage,1 car,Public parking,no
