header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Jan de Geuspad 9,3151 KC Hoek van Holland        ,https://www.funda.nl/en/koop/hoek-van-holland/huis-88020918-jan-de-geuspad-9/?navigateSource=resultlist,20220129_105332,"€ 385,000 kosten koper","€ 3,031    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1995,Gable roof covered with roof tiles,Living area127 m²Exterior space attached to the building1 m²External storage space10 m²,127 m²,1 m²,10 m²,162 m²,416 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Sliding door,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha Calenta HR (gas-fired combination boiler from 2011, in ownership)",162 m²,Long-term lease (end date of long-term lease:  23-04-2093),Paid until 23-04-2043,In residential district,Back garden and front garden,"66 m² (13,49 meter deep and 4,92 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Public parking,no
