header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Apollovlinder 13,8607 HT Sneek        ,https://www.funda.nl/en/koop/sneek/huis-42664554-apollovlinder-13/?navigateSource=resultlist,20220130_120745,"€ 329,000 kosten koper","€ 2,632    The asking price per m² (€ 329,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2003,Shed roof covered with roof tiles,Living area125 m²Other space inside the building5 m²Exterior space attached to the building5 m²External storage space9 m²,125 m²,5 m²,5 m²,9 m²,190 m²,420 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,Mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit-combi (gas-fired combination boiler from 2003, in ownership)",190 m²,Full ownership,In residential district,"Back garden, front garden and sun terrace",72 m² (12 meter deep and 6 meter broad),Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Parking place,Parking on private property,no
