header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Koekoeksbloem 28,6665 HH Driel        ,https://www.funda.nl/en/koop/driel/huis-88901939-koekoeksbloem-28/?navigateSource=resultlist,20220129_054931,"€ 339,000 kosten koper","€ 2,779    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2011,Gable roof covered with roof tiles,Living area122 m²External storage space8 m²,122 m²,8 m²,124 m²,437 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation, passive ventilation system and rolldown shutters",A        What does this mean?,Energy efficient window and completely insulated,CH boiler,CH boiler,Intergas (2011),124 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district","Back garden, front garden and sun terrace","58 m² (10,5 meter deep and 5,5 meter broad)",Located at the southwest accessible via the rear,French balcony present,Detached wooden storage,Electricity,Public parking,no
