header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Type of garage,Insulation.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bordeslaan 241,5223 ML Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42674569-bordeslaan-241/?navigateSource=resultlist,20220130_124452,"€ 525,000 kosten koper","€ 4,773    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,€ 220.19 per month,Galleried apartment (apartment),Resale property,2003,Living area110 m²Exterior space attached to the building10 m²External storage space10 m²,110 m²,10 m²,10 m²,359 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,4th floor,Balanced ventilation system and elevator,A+        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",District heating,District heating,Full ownership,Full ownership,Alongside a quiet road and in residential district,Balcony present,Parking place,"Roof insulation, double glazing, insulated walls and floor insulation",Yes,Yes,Yes (€ 220.19 per month),Yes,Yes,Yes,no
