header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Schuttekampweg 11,6443 VK Brunssum        ,https://www.funda.nl/en/koop/brunssum/huis-88905061-schuttekampweg-11/?navigateSource=resultlist,20220128_033556,"€ 198,000 kosten koper","€ 1,980    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 198,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1906-1930,Gable roof,Living area100 m²Other space inside the building24 m²Exterior space attached to the building20 m²External storage space24 m²,100 m²,24 m²,20 m²,24 m²,284 m²,418 m³,3 rooms (3 bedrooms),1 bathroom,"Bath, shower and toilet",1 story,Passive ventilation system and TV via cable,G        What does this mean?,CH boiler,CH boiler,Gas-fired combination boiler,284 m²,In residential district,"Back garden, front garden and side garden","0,1 meter deep and 0,05 meter broad",Located at the southeast,Detached brick storage,Electricity,Detached brick garage,1 car,Electricity and running water,Parking on private property and public parking,no
