header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Ligusterstraat 45,2563 VA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88865707-ligusterstraat-45/?navigateSource=resultlist,20220128_045753,"€ 349,000 kosten koper","€ 3,713    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Upstairs apartment (apartment with open entrance to street),94 m² residential surface area,3 rooms (2 bedrooms),333 m³,G        What does this mean?,Resale property,1918,no
