header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Badhuisweg 145,2597 JN Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42680968-badhuisweg-145/?navigateSource=resultlist,20220128_012758,"€ 700,000 kosten koper","€ 5,691    The asking price per m² (€ 700,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 366.17 per month,Ground-floor apartment (apartment),Resale property,1939,Monumental building,Living area123 m²Exterior space attached to the building27 m²External storage space7 m²,123 m²,27 m²,7 m²,401 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,Ground floor,Mechanical ventilation and TV via cable,G        What does this mean?,Communal central heating,CH boiler,Full ownership,Full ownership,Full ownership,"Alongside park, sheltered location, In wooded surroundings and unobstructed surrounding view",Built-in,Built-in,1 car,Electricity,Paid parking and resident's parking permits,No,No,No,No,No,No,no
