header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,Ownership situation,Location,Garden,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lijnbaansgracht 287,1017 RM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42517386-lijnbaansgracht-287/?navigateSource=resultlist,20220130_234503,"€ 1,800,000 kosten koper","€ 8,531    The asking price per m² (€ 1,800,000) is calculated by dividing the asking price of the home by the living area (211 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available immediately,Upstairs apartment (apartment),Resale property,Before 1906,"Double occupancy possible, partly furnished with carpets and curtains and listed building (national monument)",Flat roof,Living area211 m²Other space inside the building6 m²Exterior space attached to the building16 m²,211 m²,6 m²,16 m²,632 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",3 stories,Mechanical ventilation,Not required,CH boiler and fireplace,CH boiler,Full ownership,Alongside water and in center,Sun terrace,Roof terrace present,"Paid parking, public parking and resident's parking permits",No,No,No,No,No,No,no
