header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Waterland 5,2987 EN Ridderkerk        ,https://www.funda.nl/en/koop/ridderkerk/appartement-42671651-waterland-5/?navigateSource=resultlist,20220127_233146,"€ 287,500 kosten koper","€ 3,423    The asking price per m² (€ 287,500) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 15, 2022",Available,Available in consultation,€ 61.00 per month,Maisonnette,Resale property,2010,Gable roof covered with roof tiles,Living area84 m²Exterior space attached to the building6 m²External storage space4 m²,84 m²,6 m²,4 m²,309 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,1st floor,"Skylight, mechanical ventilation and TV via cable",A            1.11What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"ABW (gas-fired combination boiler from 2010, in ownership)",Full ownership,Alongside park and in residential district,Balcony present,Built-in,Electricity,No insulation,Yes,Yes,Yes (€ 61.00 per month),Yes,Yes,Yes,no
