header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rode Kruislaan 170,6525 JP Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-42532004-rode-kruislaan-170/?navigateSource=resultlist,20220129_082434,"€ 425,000 kosten koper","€ 4,167    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 251 per month,8 weeks,Available,Available in consultation,€ 251.28 per month,Apartment with shared street entrance (apartment),Resale property,1996,Flat roof covered with asphalt roofing,Living area102 m²Exterior space attached to the building10 m²External storage space7 m²,102 m²,10 m²,7 m²,319 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,5 stories,4th floor,"Optical fibre, mechanical ventilation and TV via cable",C        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit Proline HRC 30/CW5 (gas-fired combination boiler from 2016, in ownership)",Full ownership,Full ownership,Alongside a quiet road and in residential district,Storage box,Electricity,Underground parking,"Paid parking, public parking and parking garage",Yes,Yes,Yes (€ 251.28 per month),Yes,Yes,Yes,no
