header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Beethovenweg 4 B,3816 MD Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-42689926-beethovenweg-4-b/?navigateSource=resultlist,20220129_174004,"€ 200,000 kosten koper","€ 5,128    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (39 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 85 per month,"January 21, 2022",Available,Available in consultation,€ 85.00 per month,Apartment with shared street entrance (apartment),Resale property,1964,Gable roof covered with roof tiles,Living area39 m²Exterior space attached to the building2 m²External storage space13 m²,39 m²,2 m²,13 m²,120 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,4 stories,2nd floor,Optical fibre and passive ventilation system,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Agpo Ferroli (gas-fired combination boiler from 2006, in ownership)",Full ownership,Full ownership,Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 85.00 per month),Yes,Yes,Yes,no
