header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester van Alphenstraat 55 7,2041 KC Zandvoort        ,https://www.funda.nl/en/koop/zandvoort/appartement-42549015-burgemeester-van-alphenstraat-55-7/?navigateSource=resultlist,20220128_135829,"€ 350,000 kosten koper","€ 5,556    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 306 per month,7 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1960,Flat roof covered with asphalt roofing,Living area63 m²Exterior space attached to the building8 m²External storage space4 m²,63 m²,8 m²,4 m²,203 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,3rd floor,TV via cable,F        What does this mean?,Double glazing,Electrical boiler (rental),Full ownership,Full ownership,"In residential district, freestanding location and unobstructed surrounding view",Balcony present,Storage box,Parking on gated property,Yes,Yes,Yes,Yes,Yes,Yes,no
