header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Berenklauw 90,6665 HW Driel        ,https://www.funda.nl/en/koop/driel/huis-42539761-berenklauw-90/?navigateSource=resultlist,20220129_033958,"€ 310,000 kosten koper","€ 2,793    The asking price per m² (€ 310,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2013,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area111 m²External storage space8 m²,111 m²,8 m²,144 m²,400 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, optical fibre, mechanical ventilation, rolldown shutters, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2013, in ownership)",144 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"70 m² (13 meter deep and 5,4 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Electricity,Public parking,no
