header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Talingweide 97,3403 AC IJsselstein        ,https://www.funda.nl/en/koop/ijsselstein/huis-42661083-talingweide-97/?navigateSource=resultlist,20220129_053859,"€ 550,000 kosten koper","€ 3,741    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1987,Hip roof covered with roof tiles,Living area147 m²Other space inside the building20 m²Exterior space attached to the building4 m²,147 m²,20 m²,4 m²,165 m²,582 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,"Skylight, mechanical ventilation, sliding door and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2000, in ownership)",165 m²,Full ownership,"Alongside a quiet road, alongside water, sheltered location and in residential district",Back garden and front garden,"57 m² (7,5 meter deep and 7,65 meter broad)",Located at the south,Built-in,"Electricity, heating and running water","Roof insulation, double glazing, eco-building, partly double glazed, no cavity wall, insulated walls, floor insulation, completely insulated and secondary glazing",Built-in,1 car,"Electricity, heating and running water",Completely insulated,Parking on private property and public parking,no
