header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,Office space,error
Ambachtsherenlaan 16,5165 CX Waspik        ,https://www.funda.nl/en/koop/waspik/huis-88890087-ambachtsherenlaan-16/?navigateSource=resultlist,20220128_064210,"€ 475,000 kosten koper","€ 3,231    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1973,Gable roof covered with asphalt roofing and roof tiles,Living area147 m²Other space inside the building21 m²,147 m²,21 m²,606 m²,600 m³,7 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Rolldown shutters,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 1993, in ownership)",606 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,240 m² (16 meter deep and 15 meter broad),Located at the west accessible via the rear,Attached brick garage and parking place,1 car,Loft and electricity,Double glazing,Parking on private property and public parking,        (built-in)    ,no
