header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Arendshorst 99,2317 CV Leiden        ,https://www.funda.nl/en/koop/leiden/appartement-42681437-arendshorst-99/?navigateSource=resultlist,20220127_202955,"€ 279,000 kosten koper","€ 3,170    The asking price per m² (€ 279,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 192 per month,"January 24, 2022",Available,Available in consultation,Galleried apartment (apartment),Resale property,1975,Flat roof covered with asphalt roofing,Living area88 m²Exterior space attached to the building16 m²External storage space8 m²,88 m²,16 m²,8 m²,290 m³,5 rooms (3 bedrooms),1 bathroom,Shower and toilet,8 stories,5th floor,E        What does this mean?,Communal central heating and district heating,Electrical boiler,Full ownership,"Alongside park, alongside a quiet road and in residential district",Balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
