header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tolhuisstraat 6 b,3072 LT Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42651442-tolhuisstraat-6-b/?navigateSource=resultlist,20220125_232531,"€ 335,000 kosten koper","€ 4,718    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 121.00 per month,Apartment with shared street entrance (apartment),Resale property,1902,Living area71 m²Exterior space attached to the building3 m²External storage space4 m²,71 m²,3 m²,4 m²,246 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Mechanical ventilation and TV via cable,C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Combination boiler from 2018, in ownership",Municipal long-term lease (end date of long-term lease:  31-12-2093),Paid until 31-12-2055,In residential district,Balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 121.00 per month),Yes,Yes,Yes,no
