header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Hoogstraat 16,3552 XM Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42529309-hoogstraat-16/?navigateSource=resultlist,20220131_164451,"€ 350,000 kosten koper","€ 4,730    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1919,Living area74 m²External storage space7 m²,74 m²,7 m²,80 m²,305 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a loft,TV via cable,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha Avanta ( combination boiler from 2011, in ownership)",80 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"46 m² (11,5 meter deep and 4 meter broad)",Located at the west,Detached brick storage,Electricity,Public parking,no
