header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Stippent 22,5846 AC Ledeacker        ,https://www.funda.nl/en/koop/ledeacker/huis-42696788-stippent-22/?navigateSource=resultlist,20220129_052520,"€ 445,000 kosten koper","€ 2,987    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 445,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1980,Gable roof covered with roof tiles,Living area149 m²Other space inside the building31 m²External storage space7 m²,149 m²,31 m²,7 m²,475 m²,632 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet","2 stories, a/an loft and a basement","Optical fibre, passive ventilation system, flue and TV via cable",C        What does this mean?,"Roof insulation, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Nefit (gas-fired combination boiler from 2002, in ownership)",475 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Built-in,Detached brick garage,2 cars,"Loft, electricity, heating and running water",Parking on private property,no
