header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,Location,Type of parking facilities,error
Type B (Bouwnr. 43),3071 JM Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42650940-type-b-bouwnr-43/?navigateSource=resultlist,20220126_171949,"€ 647,500 vrij op naam","€ 5,995    The asking price per m² (€ 647,500) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Under option,Available in consultation,Apartment with shared street entrance (apartment),New property,2024,Living area108 m²,108 m²,390 m³,1 room,1 story,1st floor,A        What does this mean?,Completely insulated,Complete floor heating,District heating,"Alongside water, in residential district and unobstructed surrounding view",Parking garage,no
