header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Koraal 30,3643 BC Mijdrecht        ,https://www.funda.nl/en/koop/mijdrecht/huis-42667558-koraal-30/?navigateSource=resultlist,20220129_170719,"€ 425,000 kosten koper","€ 4,167    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1988,Gable roof covered with roof tiles,Living area102 m²Exterior space attached to the building18 m²,102 m²,18 m²,130 m²,355 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,"Skylight, mechanical ventilation and TV via cable",C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Rehema Avanta 35c (gas-fired combination boiler from 2020, in ownership)",130 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,60 m² (12 meter deep and 5 meter broad),Located at the southwest accessible via the rear,Public parking,no
