header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mattenbiesstraat 50,3056 RH Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88042271-mattenbiesstraat-50/?navigateSource=resultlist,20220126_175742,"€ 395,000 kosten koper","€ 4,759    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 125.68 per month,Maisonnette,Resale property,2001,Living area83 m²Exterior space attached to the building9 m²External storage space17 m²,83 m²,9 m²,17 m²,254 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,1st floor,Mechanical ventilation and passive ventilation system,A        What does this mean?,CH boiler,CH boiler,"2001, in ownership",Ownership encumbered with long-term leaset (end date of long-term lease:  20-05-2100),Paid until 20-05-2100,"Alongside a quiet road, alongside water and in residential district",Balcony present,"Parking on gated property, public parking and parking garage",Yes,Yes,No,No,Yes,Yes,no
