header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Bollenhofsestraat 86,3572 VR Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42539305-bollenhofsestraat-86/?navigateSource=resultlist,20220127_221638,"€ 485,000 kosten koper","€ 5,706    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1895,Flat roof covered with asphalt roofing,Living area85 m²Other space inside the building3 m²,85 m²,3 m²,62 m²,325 m³,4 rooms (3 bedrooms),3 stories,Skylight,D        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Nefit Topline compact (gas-fired combination boiler from 2009, in ownership)",62 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"12 m² (5,76 meter deep and 2,02 meter broad)",Located at the north,Attached brick storage,Electricity,"Roof insulation, double glazing and floor insulation",Resident's parking permits,no
