header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kornalijnhorst 32,2592 HX Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42680182-kornalijnhorst-32/?navigateSource=resultlist,20220131_222146,"€ 695,000 kosten koper","€ 2,758    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (252 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 23, 2022",Available,Available in consultation,€ 543.30 per month,Apartment with shared street entrance (apartment),Resale property,1968,Disabled access friendly and accessible for seniors,Double occupancy possible and with carpets and curtains,Flat roof,Living area252 m²Exterior space attached to the building16 m²External storage space12 m²,252 m²,16 m²,12 m²,785 m³,8 rooms (4 bedrooms),2 bathrooms,"Bath, 2 showers and toilet",1 story,7th floor,"Alarm installation, outdoor awning, elevator and TV via cable",C        What does this mean?,Double glazing,Communal central heating and gas heater,Electrical boiler,Municipal long-term lease (end date of long-term lease:  31-12-2025),€ 167 per year with option to purchase,Municipal long-term lease (end date of long-term lease:  31-12-2035),€ 167 per year with option to purchase,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Not yet present but possible,Parking on private property and public parking,Yes,Yes,Yes (€ 543.30 per month),Yes,Yes,Yes,no
