header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jacob Obrechtstraat 35 -H,1071 KG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42559779-jacob-obrechtstraat-35-h/?navigateSource=resultlist,20220130_201757,"€ 2,425,000 kosten koper","€ 8,948    The asking price per m² (€ 2,425,000) is calculated by dividing the asking price of the home by the living area (271 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,€ 83.33 per month,Ground-floor apartment (apartment),Resale property,1904,Living area271 m²Exterior space attached to the building11 m²,271 m²,11 m²,972 m³,7 rooms (4 bedrooms),3 bathrooms and 2 separate toilets,Bath and shower,3 stories,Ground floor,Mechanical ventilation and TV via cable,E        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Nefit 9000i (gas-fired combination boiler from 2019, in ownership)",Full ownership,In residential district,Back garden,"45 m² (0,08 meter deep and 0,06 meter broad)",Located at the east,French balcony present,Paid parking and resident's parking permits,Yes,No,No,No,No,Yes,no
