header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kerstant van den Bergelaan 16 a,3054 ER Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42670211-kerstant-van-den-bergelaan-16-a/?navigateSource=resultlist,20220126_163918,"€ 550,000 kosten koper","€ 4,508    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 13, 2022",Available,Available in consultation,€ 50.00 per month,Double ground-floor apartment (apartment),Resale property,1927,Combination roof covered with roof tiles,Living area122 m²Exterior space attached to the building1 m²External storage space3 m²,122 m²,1 m²,3 m²,411 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,1st floor,Mechanical ventilation and TV via cable,D        What does this mean?,Double glazing,CH boiler and partial floor heating,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2012, in ownership)",Full ownership,In residential district,Back garden,"92 m² (16 meter deep and 5,75 meter broad)",Located at the north accessible via the rear,Detached wooden storage,Public parking,Yes,Yes,Yes (€ 50.00 per month),Yes,Yes,Yes,no
