header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Daelenbroek 3,1082 AA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42537867-daelenbroek-3/?navigateSource=resultlist,20220130_182153,"€ 3,450,000 kosten koper","€ 8,313    The asking price per m² (€ 3,450,000) is calculated by dividing the asking price of the home by the living area (415 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Villa, detached residential property",Resale property,2015,Flat roof covered with asphalt roofing,Living area415 m²Exterior space attached to the building31 m²,415 m²,31 m²,440 m²,"1,562 m³",10 rooms (7 bedrooms),3 bathrooms and 1 separate toilet,"Sauna, bath and 3 toilets",3 stories,"Air conditioning, alarm installation, balanced ventilation system, outdoor awning, optical fibre, mechanical ventilation, passive ventilation system, sauna, sliding door, TV via cable and solar panels",A        What does this mean?,Completely insulated,"Geothermal heating, fireplace, complete floor heating, heat recovery unit and heat pump",Geothermal heating and electrical boiler,440 m²,Municipal long-term lease,€ 498 per year with option to purchase,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view","Back garden, surrounded by garden, front garden, side garden and sun terrace","266 m² (14,75 meter deep and 18 meter broad)",Located at the south,Parking on private property,no
