header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Duvenhoek 1 1,9101 JR Dokkum        ,https://www.funda.nl/en/koop/dokkum/appartement-88990850-duvenhoek-1-1/?navigateSource=resultlist,20220129_024902,"€ 320,000 kosten koper","€ 3,232    The asking price per m² (€ 320,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 85.00 per month,Ground-floor apartment (apartment),Resale property,2004,Accessible for seniors,Living area99 m²External storage space4 m²,99 m²,4 m²,350 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,3 stories,Ground floor,"Elevator, mechanical ventilation, TV via cable and solar panels",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas hre (gas-fired combination boiler from 2018, in ownership)",Full ownership,In center,Location,Built-in,Parking place,Parking on gated property and parking garage,Yes,Yes,Yes (€ 85.00 per month),Yes,Yes,Yes,no
