header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Assendelfterlaan 13,3772 PG Barneveld        ,https://www.funda.nl/en/koop/barneveld/huis-42684185-assendelfterlaan-13/?navigateSource=resultlist,20220128_064706,"€ 395,000 kosten koper","€ 3,086    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, row house",Resale property,2009,Gable roof covered with roof tiles,Living area128 m²Other space inside the building5 m²Exterior space attached to the building18 m²External storage space11 m²,128 m²,5 m²,18 m²,11 m²,145 m²,469 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories and a loft,"Skylight, optical fibre and mechanical ventilation",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",145 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"68 m² (12,5 meter deep and 5,4 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Electricity,Public parking,no
