header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoevenbos 127,2716 PP Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-42682379-hoevenbos-127/?navigateSource=resultlist,20220127_234929,"€ 245,000 kosten koper","€ 2,692    The asking price per m² (€ 245,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,€ 183.47 per month,Galleried apartment (apartment),Resale property,1973,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area91 m²Exterior space attached to the building8 m²External storage space7 m²,91 m²,8 m²,7 m²,292 m³,4 rooms (3 bedrooms),1 story,7th floor,Elevator and mechanical ventilation,F        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 183.47 per month),Yes,Yes,Yes,no
