header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Buisweg 32,1222 GC Hilversum        ,https://www.funda.nl/en/koop/hilversum/appartement-42673118-buisweg-32/?navigateSource=resultlist,20220130_124516,"€ 300,000 kosten koper","€ 4,286    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 220.00 per month,Apartment with shared street entrance (apartment),Resale property,1959,Gable roof covered with roof tiles,Living area70 m²Exterior space attached to the building7 m²External storage space17 m²,70 m²,7 m²,17 m²,226 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,1st floor,TV via cable,E        What does this mean?,Mostly double glazed and secondary glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2011, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"127 m² (11,5 meter deep and 11 meter broad)",Located at the east accessible via the rear,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 220.00 per month),Yes,Yes,Yes,no
