header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Beverstraat 11,3513 AN Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42674912-beverstraat-11/?navigateSource=resultlist,20220131_153006,"€ 595,000 kosten koper","€ 5,613    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1913,Combination roof,Living area106 m²,106 m²,71 m²,398 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Skylight and mechanical ventilation,G        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit Proline (gas-fired combination boiler from 2021, in ownership)",71 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"20 m² (6,4 meter deep and 4,1 meter broad)",Located at the south,Paid parking and resident's parking permits,no
