header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Keijzerlaan 120,2262 BL Leidschendam        ,https://www.funda.nl/en/koop/leidschendam/appartement-42695670-burgemeester-keijzerlaan-120/?navigateSource=resultlist,20220127_222133,"€ 325,000 kosten koper","€ 3,351    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 192.00 per month,Apartment with shared street entrance (apartment),Resale property,1960-1970,Flat roof covered with asphalt roofing,Living area97 m²Exterior space attached to the building16 m²External storage space9 m²,97 m²,16 m²,9 m²,312 m³,5 rooms (4 bedrooms),1 separate toilet,1 story,1st floor,Elevator,E        What does this mean?,Double glazing and partly double glazed,Gas water heater,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Parking on private property and public parking,Yes,Yes,Yes (€ 192.00 per month),Yes,Yes,Yes,no
