header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Van Lennepstraat 63,3532 TL Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42580906-van-lennepstraat-63/?navigateSource=resultlist,20220131_155937,"€ 500,000 kosten koper","€ 4,425    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Single-family home, row house",Resale property,1910,Flat roof covered with asphalt roofing,Living area113 m²External storage space6 m²,113 m²,6 m²,78 m²,418 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Skylight,C        What does this mean?,"Roof insulation, double glazing and floor insulation",Partial floor heating and heat pump,Electrical boiler,78 m²,Full ownership,In residential district,Back garden,24 m² (6 meter deep and 4 meter broad),Located at the northeast,Attached wooden storage,Paid parking and resident's parking permits,no
